TeamID,TeamName,Conference,WinPCT,Season,RAPTOR_Season,Season_Adjusted,id_x,full_name_x,id_y,full_name_y,id,full_name,abbreviation
1610612740,Pelicans,West,0.598,2023-24,2023,2024,1610612740,New Orleans Pelicans,1610612740,New Orleans Pelicans,1610612740,New Orleans Pelicans,NOP
1610612741,Bulls,West,0.537,1976-77,1976,1977,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,West,0.488,1977-78,1977,1978,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,West,0.378,1978-79,1978,1979,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,West,0.366,1979-80,1979,1980,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,East,0.549,1980-81,1980,1981,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,East,0.415,1981-82,1981,1982,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,East,0.341,1982-83,1982,1983,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,East,0.329,1983-84,1983,1984,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,East,0.463,1984-85,1984,1985,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
1610612741,Bulls,East,0.366,1985-86,1985,1986,1610612741,Chicago Bulls,1610612741,Chicago Bulls,1610612741,Chicago Bulls,CHI
